Source	Target
(Optional) Deposit the Hematite in the Thresher	(선택) 적철석을 분쇄분리기에 투입하기
(Optional) Destroy Hurst's Ship	(선택) 허스트의 함선을 파괴하기
(Optional) Disable the Defenses	(선택) 방어 조치 비활성화하기
(Optional) Disable the Engines	(선택) 엔진 무력화시키기
(Optional) Discover how to access the Purser's safe	(선택) 사무장의 금고에 접근하는 방법 찾기
(Optional) Discover location of the ES Award	(선택) 지구 구세주 상이 어디에 있는지 알아내기
(Optional) Eavesdrop on the marines	(선택) 해병대원들의 대화를 엿듣기
(Optional) Eliminate Ecliptic forces without being detected	(선택) 들키지 않고 이클립틱 용병들을 처치하기
(Optional) Equip the Arboron Novablast Disrupter	(선택) 알보론의 노바블래스트 교란기를 장착하기
(Optional) Examine the Employment Records	(선택) 고용 기록을 조사하기
(Optional) Examine the Ship Departure Requests	함선 이륙 요청 목록을 조사하기
(Optional) Explore the base cache	(선택) 기지 창고 탐색하기
(Optional) Explore the Orientation Hall	(선택) 교육관을 둘러보기
(Optional) Fabricate a MicroCell	(선택) 미세 전지 조립하기
(Optional) Fight Petrov	(선택) 페트로프를 상대로 싸우기
(Optional) Find a Pilot Uniform	(선택) 조종사 제복 찾기
(Optional) Find a potential character witness	(선택) 성격 증인 후보 찾기
(Optional) Find a potential character witnesses	(선택) 성격 증인 후보 찾기
(Optional) Find a route to bypass the checkpoint	(선택) 검문소를 우회할 수 있는 경로 찾기
(Optional) Find a scientist uniform	(선택) 과학자 의상 찾기
(Optional) Find a UC ID Card	(선택) UC 신분증 찾기
(Optional) Find a ventilation shaft	(선택) 점검구 찾기
(Optional) Find a Way into Nina's Suite	(선택) 니나의 스위트룸으로 들어가는 방법 찾기
(Optional) Find a Way Into the Seokguh Syndicate Hideout	(선택) 석가파의 은신처로 들어가는 방법 찾기
(Optional) Find a way to seal Unit 99’s restraints	(선택) 99호의 구속 장치가 풀리지 않는 방법을 찾기
(Optional) Find an intercom to speak to Huan	(선택) 후안과 대화할 수 있는 인터컴 찾기
(Optional) Find Clover's Diary	(선택) 클로버의 일기장 찾기
(Optional) Find Sirak's logs (<Global=SFBGS001_MQ01_LogCount>/<Global=SFBGS001_MQ01_LogTotal>)	(선택) 시락의 기록 찾기 (<Global=SFBGS001_MQ01_LogCount>/<Global=SFBGS001_MQ01_LogTotal>)
(Optional) Find the elevator key	(선택) 엘리베이터 열쇠 찾기
(Optional) Find the R&D Uniform and Keycard	(선택) 연구개발부 근무복과 키카드를 찾기
(Optional) Find the ship departure records	(선택) 함선 이륙 기록을 찾기
(Optional) Find the Thin Walls	(선택) 얇은 벽을 찾기
(Optional) Find the Wall Behind the Vault	(선택) 금고 뒤쪽의 벽을 찾기
(Optional) Fix Akachi's Computer	(선택) 아카치의 컴퓨터 수리하기
(Optional) Follow the citizen	(선택) 시민을 따라가기
(Optional) Gather information on Kaiser's location from Gel	(선택) 젤에게서 카이저의 위치 정보를 얻기
(Optional) Get Armor for the Strikers	(선택) 스트라이커 갱단을 위한 갑옷 마련하기
(Optional) Get Jacquelyn Lemaire to join Defense Pact	(선택) 재클린 르메르가 방위 조약에 합류하게 만들기
(Optional) Get supplies	(선택) 물품 얻기
(Optional) Get supplies from the armory	(선택) 무기고에서 보급품 챙기기
(Optional) Get the Slate off Emilio	(선택) 에밀리오에게서 슬레이트 받기
(Optional) Give feedback on the team's proposals	(선택) 팀원들의 설계 제안에 의견을 제시하기
(Optional) Give Qisrani the recording	(선택) 키스라니에게 녹음 파일을 주기
(Optional) Give the ES Award to Naeva	(선택) 지구 구세주 상을 네이바에게 전달하기
(Optional) Go to <Alias=Base>	(선택) <Alias=Base>로 이동하기
(Optional) Grab a Weapon	(선택) 무기 가져가기
(Optional) Hand the seed over to the guard	(선택) 경비대원에게 씨앗을 건네주기
(Optional) Head to Frankie's Grab & Go	(선택) 프랭키의 그랩 앤 고로 이동하기
(Optional) Help Reigen clean up	(선택) 레이겐의 청소를 도와주기
(Optional) Increase the budget	(선택) 예산 증액하기
(Optional) Investigate the storage box	(선택) 보관함을 조사하기
(Optional) Kill <Alias=BountyTarget>	(선택) <Alias=BountyTarget> 죽이기
(Optional) Kill Alban Lopez	(선택) 알반 로페즈를 죽이기
(Optional) Kill Ayumi Komiko	(선택) 아유미 코미코를 죽이기
(Optional) Kill Larry Dumbrosky	(선택) 래리 덤브로스키를 죽이기
(Optional) Kill the Ashta	(선택) 아쉬타 무리 죽이기
(Optional) Kill the pack of predators	(선택) 포식자 동물 무리 죽이기
(Optional) Kill the Spacer leader in the Deep Mines	(선택) 심층 광산의 스페이서 두목을 죽이기
(Optional) Learn more about the Lair of the Mantis	(선택) 맨티스 본거지에 대해 더 많은 정보를 알아내기
(Optional) Listen to the discussion	(선택) 언쟁 내용 듣기
(Optional) Locate Evidence to Extort Ayumi Komiko	(선택) 아유미 코미코를 갈취할 수 있을 증거를 찾기
(Optional) Locate the cache in Cell D-02-106	(선택) 감방 D-02-106의 물품 찾기
(Optional) Lure the Terrormorph to the fuel tanks	(선택) 테러모프를 연료 탱크 쪽으로 유인하기
(Optional) Make a Leap of Faith	(선택) 신뢰의 도약하기
(Optional) Make sure Davis Wildon survives	(선택) 데이비스 윌슨이 반드시 살아남도록 하기
(Optional) Manipulate the guard to turn off the fan	(선택) 경비대원을 조작해 팬 전원을 끄도록 하기
(Optional) Meet Imogene at the Commercial District TerraBrew	(선택) 상업 지구 테라브루에서 이모진을 만나기
(Optional) Obtain 3 Power Cells	(선택) 전지 3개를 획득하기
(Optional) Obtain <Global=FFCydoniaR02_EquipmentNeededCount> Items: (<Alias=Item>)	(선택) <Global=FFCydoniaR02_EquipmentNeededCount>개 가져오기:(<Alias=Item>)
(Optional) Obtain a Clearance Code	(선택) 권한 코드 받기
(Optional) Offer to invest	(선택) 나의 크레딧으로 출자 제안하기
(Optional) Overload the Reactor	(선택) 반응로를 과부하시키기
(Optional) Pay off Billy's debt	(선택) 빌리의 빚을 갚아 주기
(Optional) Pick the Vault Door Lock	(선택) 금고 문의 잠금 잠치를 따기
(Optional) Pick up the uniform in the lounge	(선택) 라운지에 있는 제복을 줍기
(Optional) Pickpocket the Code Machine key from Bal'mor	(선택) 발머 대사의 코드 생성기 열쇠를 소매치기하기
(Optional) Pickpocket the Key to the Vault	(선택) 금고 열쇠를 소매치기로 훔치기
(Optional) Power Up All Systems to Skip Tutorial	(선택) 튜토리얼을 건너뛰려면 시스템을 전부 실행하기
(Optional) Power up the spaceport radar dishes	(선택) 우주항의 레이더 안테나 전원 켜기
(Optional) Read "FC Embassy Security" slate	(선택) '자유항성 공동체 대사관 보안' 슬레이트 읽기
(Optional) Read Clover's Diary	(선택) 클로버의 일기 읽기
(Optional) Read Kaiser's Schematics Catalogue	(선택) 카이저 설계도 목록 보기
(Optional) Read Kieran Cooper's Slate	(선택) 키어런 쿠퍼의 슬레이트 읽기
(Optional) Read the Dossiers	(선택) 자료 읽기
(Optional) Record your score by exiting the simulation	(선택) 시뮬레이션에서 나가 점수를 기록하기
(Optional) Recover a MicroCell Conductor Array	(선택) 미세 전지 도체 배열 부품을 획득하기
(Optional) Recover a MicroCell Power Source	(선택) 미세 전지 전력 부품 획득하기
(Optional) Recover MicroCell Shielding	(선택) 미세 전지 차폐 부품 획득하기
(Optional) Recruit Heller as Crew	(선택) 헬러를 승무원으로 초대하기
(Optional) Recruit Lin as Crew	(선택) 린을 승무원으로 초대하기
(Optional) Reenable the livestock tracker	(선택) 가축 추적 장치 재활성화하기
(Optional) Release Crimson Fleet Prisoners	(선택) 크림슨 함대 포로 석방하기
(Optional) Release the Zoo Aliens	(선택) 우리에 갇힌 외계생물들을 풀어 주기
(Optional) Remove the uniform from the locker	(선택) 사물함에서 제복을 가져가기
(Optional) Report Huan to Dr. Vogel	(선택) 보겔 박사에게 후안에 대해 신고하기
(Optional) Request access to the archive restore function	(선택) 기록 복구 기능에 접속할 수 있게 해달라고 요청하기
(Optional) Restore power to the "Kill Lanes" (<Global=UC02_PowerBoxesActivated>/<Global=UC02_PowerBoxesTotal>)	(선택) '포탑 함정길' 전력 복구하기 (<Global=UC02_PowerBoxesActivated>/<Global=UC02_PowerBoxesTotal>)
(Optional) Restore the network and download the flight data	(선택) 네트워크를 복구하고 비행 데이터를 다운로드하기
(Optional) Resupply before entering the exam	(선택) 시험에 들어가기 전에 재보충하기
(Optional) Retrieve the maintenance key	(선택) 유지보전용 키 입수하기
(Optional) Return the data to Cambridge	(선택) 케임브리지에게 데이터 전달하기
(Optional) Sabotage and deliver the sandwich to the guard	(선택) 망친 샌드위치를 경비대원에게 전달하기
(Optional) Sabotage the Heating System	(선택) 난방 시스템을 조작하기
(Optional) Sacrifice the Groat	(선택) 그로트 제물로 바치기
(Optional) Schedule a Test Flight	(선택) 시험 비행 일정 신청하기
(Optional) Search for more clues	(선택) 더 많은 단서 찾기
(Optional) Search for the source of the system disruption	(선택) 시스템 장애 출처 살펴보기
(Optional) Search House Ka'dic for more evidence	(선택) 카딕 가문에서 증거를 더 많이 찾기
(Optional) Search the ship for a cabin key	(선택) 함선 내부를 수색해 선실 열쇠 찾기
(Optional) Search the terminal	(선택) 단말기 내용 살펴보기
(Optional) Secure the Brig	(선택) 구금실 확보하기
(Optional) Sell the beans to the competitor	(선택) 원두를 경쟁 업체 측에 판매하기
(Optional) Sell the boots to the worker	(선택) 작업자에게 장화 판매하기
(Optional) Show Hurst's note to CDR Woodard	(선택) 우다드 사령관에게 허스트의 메모를 보여주기
(Optional) Speak to Adler Kemp	(선택) 애들러 켐프와 대화하기
(Optional) Speak to Commander Natara to Reduce Exposure	(선택) 정체를 감추기 위해 나타라 사령관과 대화하기
(Optional) Speak to Deputy MacIntyre	(선택) 맥킨타이어 외교관보와 대화하기
(Optional) Speak to Huan	(선택) 후안과 대화하기
(Optional) Speak to Sheila about the ES Award	(선택) 지구 구세주 상에 대해 쉴라와 대화하기
(Optional) Speak to the bar patron	(선택) 바의 손님과 대화하기
(Optional) Speak to the Fireteam	(선택) 화력팀 분대장과 대화하기
(Optional) Speak to the Freestar Embassy staffer	(선택) 자유항성 공동체 대사관 직원과 대화하기
(Optional) Speak with Daisuke	(선택) 다이스케와 대화하기
(Optional) Speak with Estelle Vincent	(선택) 에스텔 빈센트와 대화하기
(Optional) Speak with Everyone	(선택) 참석자 모두와 대화하기
(Optional) Speak with Evgeny Rokov	(선택) 예브게니 로코프와 대화하기
(Optional) Speak with Huan Daiyu	(선택) 후안 다이위와 대화하기
(Optional) Speak with Mathis Castillo	(선택) 마티스 카스티요와 대화하기
(Optional) Speak with Naeva Mora	(선택) 네이바 모라와 대화하기
(Optional) Start the Thresher	(선택) 분쇄분리기 가동하기
(Optional) Steal Red Harvest Reserve Whiskey	(선택) 레드 하베스트 리저브 위스키를 훔치기
(Optional) Steal something in front of Guard	(선택) 경비대원 앞에서 무언가를 훔치기
(Optional) Steal the "Cydonia Utility Area Key" from Security	(선택) 경비대원으로부터 '시도니아 설비 구역 열쇠'를 훔치기
(Optional) Steal the ES Award	(선택) 지구 구세주 상 훔치기
(Optional) Steal the Sensor	(선택) 센서 훔치기
(Optional) Steal the uniform from the checkpoint	(선택) 검문소에서 제복을 훔치기
(Optional) Take the Arc Might Plasma Cutter	(선택) 아크 마이트 플라즈마 절단기 가져가기
(Optional) Take the Cutter	(선택) 절단기를 집어 들기
(Optional) Take the Extreme Temperature Entry Backpack	(선택) 극한 온도 진입용 팩 가져가기
(Optional) Take the Extreme Temperature Entry Helmet	(선택) 극한 온도 진입용 헬멧 가져가기
(Optional) Take the Shipbreaker Cutter	(선택) 함선분쇄 절단기 가져가기
(Optional) Talk to Benjamin Bayu	(선택) 벤자민 베이유와 대화하기
(Optional) Talk to Dalton on the Executive Offices Floor	(선택) 임원 전용층에서 달튼과 대화하기
